path,bytes,width,height,disposition,dest_dir,dest_name,profile,notes
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-37/page-metadata.json,975,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-38/img-48.jpeg,6017,176,259,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-38/img-49.jpeg,16038,288,273,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-38/markdown.md,2570,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-38/page-metadata.json,6100,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-39/img-50.jpeg,21842,578,358,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-39/img-51.jpeg,13853,471,278,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-39/markdown.md,1437,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-39/page-metadata.json,3671,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-4/img-5.jpeg,66142,611,419,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-4/img-6.jpeg,19395,233,417,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-4/markdown.md,4826,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-4/page-metadata.json,7058,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-40/markdown.md,7191,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-40/page-metadata.json,10485,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-41/img-52.jpeg,49132,855,346,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-41/markdown.md,74,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-41/page-metadata.json,992,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-42/img-53.jpeg,44127,854,601,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-42/markdown.md,79,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-42/page-metadata.json,994,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-43/img-54.jpeg,28120,293,647,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-43/img-55.jpeg,16172,290,427,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-43/markdown.md,84,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-43/page-metadata.json,844,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-44/markdown.md,9009,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-44/page-metadata.json,20618,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-45/img-56.jpeg,42166,692,438,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-45/markdown.md,71,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-45/page-metadata.json,984,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-46/markdown.md,4331,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-46/page-metadata.json,6884,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-47/img-57.jpeg,15644,565,232,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-47/markdown.md,2418,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-47/page-metadata.json,5368,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-5/img-7.jpeg,24136,223,417,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-5/img-8.jpeg,50480,612,417,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-5/markdown.md,5711,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-5/page-metadata.json,7728,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-6/img-9.jpeg,47561,593,414,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-6/markdown.md,4212,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-6/page-metadata.json,7152,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-7/img-10.jpeg,77388,817,634,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-7/img-11.jpeg,9575,68,616,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-7/markdown.md,66,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-7/page-metadata.json,826,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/img-12.jpeg,8776,135,329,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/img-13.jpeg,12742,227,347,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/img-14.jpeg,12481,223,311,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/img-15.jpeg,26208,474,315,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/markdown.md,1069,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-8/page-metadata.json,6145,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-9/markdown.md,85,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150737Z/Philips-VP415-Service-Manual-hires-300-part4of5-pages093-139.pdf/pages/page-9/page-metadata.json,964,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/markdown.md,132997,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-1/img-0.jpeg,13180,466,230,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-1/markdown.md,3061,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-1/page-metadata.json,6373,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-10/img-21.jpeg,11255,408,208,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
